num,Database,herb,herb2,Ingredient_Name,Flag,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_paper,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total
6293,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,Isosinensetin,,,632135,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC,,"NCOA1,PTGS1,AR,PRSS1,ACHE,F7,NCOA2,ESR1,CHEK1,ESR2",,"ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1","NCOA1,ACHE,AR,PRSS1,F7,CYP1B1,ESR1,CHEK1,ESR2,ABCG2,PTGS1,ABCC1,ABCB1,NCOA2,CYP1A1"
6294,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,myristic acid,,,11005,Exist,+-,CCCCCCCCCCCCCC(=O)O,,"PTGS1,NCOA1,NCOA2,LCAT","PAFAH1B2,PPARA,PPARD,FFAR1,FFAR4,PPARG,GPR84,TLR2","KDM2A,CES2,SLC22A6,HMGCR,OXER1,PPARA,PLA2G2A,PPARD,FFAR4,CES1,PAM,PPARG,FABP3,GPR84,SLC22A8,TLR2","PAFAH1B2,NCOA1,OXER1,PPARD,PLA2G2A,FFAR4,GPR84,FABP3,SLC22A8,KDM2A,CES2,SLC22A6,HMGCR,PTGS1,PPARA,FFAR1,CES1,PPARG,NCOA2,PAM,LCAT,TLR2"
6295,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"Naphthalene, 1,2,3,4,4a,5,6,8a-octahydro-7-methyl-4-methylene-1-(1-methylethyl)-, (1alpha,4abeta,8aalpha)-",,,92313,,++,CC1=CC2C(CC1)C(=C)CCC2C(C)C,,"CHRM3,PTGS1,NCOA2,CHRM1,RXRA,GABRA1",,,"CHRM3,PTGS1,NCOA2,CHRM1,RXRA,GABRA1"
6296,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,(Z)-caryophyllene,,,6429301,,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,"CHRNA2,CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,CHRM2,GABRA1",,,"CHRNA2,CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,CHRM2,GABRA1"
6297,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,beta-sitosterol,,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"CHRM4,PRKCA,CHRNA2,NR3C1,CASP9,CHRM3,PTGS1,ADRA1A,PGR,PON1,BCL2,CASP3,NCOA2,CHRM1,CASP8,CHRM2,GABRA1","DPP4,PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,F2,PRKAB1","SREBF2,CRYAB,CYP17A1,F2,NPC1L1,NR1H2,NR1H3,FGF2,DHCR24,RORC","CHRM4,CRYAB,PRKAG1,GSK3B,NPC1L1,CASP3,PRKAA2,NR1H3,PRKAG3,CASP8,GABRA1,DPP4,PRKCA,CHRM3,PTGS1,PRKAA1,PGR,BCL2,PRKAG2,NCOA2,DHCR24,PRKAB1,SREBF2,CHRNA2,NR3C1,CASP9,NR1H2,FGF2,CYP17A1,CHRM2,ADRA1A,PRKAB2,PON1,CHRM1,POLB,F2,RORC"
6298,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,poncirin,,,442456,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,,,,CYP19A1,CYP19A1
6299,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,L-Limonen,,,439250,Exist,++,CC1=CCC(CC1)C(=C)C,,GABRA1,,,GABRA1
6300,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,catechol,,,289,Exist,-+,C1=CC=C(C(=C1)O)O,,"COMT,MYB","HSP90AA1,MPHOSPH8,CA4,NFE2L2,SMAD2,PIK3CA,NTMT1,ESR1,POLK,SMAD3,CA5B,GLS,MMP9,POLI,EGFR,CA12,NR1I3,CA1,MTOR,GLI3,HPGD,CA2,FEN1,NR3C1,CYP19A1,HSP90AB1,HIF1A,ESRRA,CA14,ALDH1A1,FYN,ESR2,L3MBTL1,CA3,NR1I2,AHR,ALOX15,POLB,RORC","CA2,IDO1,CA12,CA5B","HSP90AA1,MPHOSPH8,CA4,NFE2L2,SMAD2,PIK3CA,NTMT1,ESR1,POLK,SMAD3,MYB,CA5B,GLS,MMP9,POLI,EGFR,IDO1,CA12,NR1I3,CA1,MTOR,GLI3,HPGD,CA2,FEN1,NR3C1,CYP19A1,HSP90AB1,HIF1A,ESRRA,CA14,ALDH1A1,FYN,ESR2,L3MBTL1,CA3,NR1I2,AHR,COMT,ALOX15,POLB,RORC"
6301,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,naringenin,,,932,Exist,--,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,,"LDLR,AKR1C1,APOB,PTGS1,ABCC1,RELA,GSTP1,BCL2,CASP3,PPARG,MTTP,ESR1,FASN","HPGD,CYP3A4,GFER","ABCG2,TAS2R31,CYP19A1,CYP1B1,ESR1,KLK2,ESR2","LDLR,AKR1C1,HPGD,APOB,CYP19A1,CYP3A4,GSTP1,CASP3,CYP1B1,MTTP,ESR1,KLK2,ESR2,ABCG2,TAS2R31,PTGS1,ABCC1,RELA,BCL2,GFER,PPARG,FASN"
6302,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,gamma-Hexenol,,,10993,,++,CCC=CCCO,,,,,
6303,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,naringin,,,442428,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,,"RASGRF2,RAF1,F7","UBE2N,HPSE,CYP19A1,SLCO1A2","UBE2N,CYP19A1","CYP19A1,SLCO1A2,F7,UBE2N,RASGRF2,RAF1,HPSE"
6304,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-methylol-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-5-hydroxy-2-(3-hydroxy-5-methoxy-phenyl)chroman-4-one",,,NO,,,,,,,,
6305,TCMSP,ªØÈŸ∫Ï,ªØÈŸ∫Ï,Nonacosane,,,12409,Exist,++,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,,,SLC22A1,SLC22A1
7909,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,3-hexen-1-ol,,,5284503,Exist,++,CCC=CCCO,,,,,
7910,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,3-hexen-1-ol,,,5284503,Exist,++,CCC=CCCO,,,,,
7911,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,3-hexenol,,,5281167,Exist,++,CCC=CCCO,,,,,
7912,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,3-hexenol,,,5281167,Exist,++,CCC=CCCO,,,,,
7913,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,6,7,3',4'-pentamethoxyflavone",,,145659,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC,,,"ABCG2,KMT2A,ABCB1,MEN1","ABCG2,CYP1A1,CYP1B1,ABCB1","ABCG2,KMT2A,ABCB1,CYP1B1,CYP1A1,MEN1"
7914,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,6,7,8,3',4'-hexamethoxy flavone",,,NO,,,,,,,,
7915,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,6,7,8,4'-pentamethoxyflavone",,,68077,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,,,"ABCG2,RAPGEF4,TDP1,ABCB1,CYP3A4,ALDH1A1","ABCG2,TNKS,ABCC1,ABCB1,CYP1B1","ABCG2,RAPGEF4,TDP1,TNKS,ABCC1,CYP3A4,ABCB1,CYP1B1,ALDH1A1"
7916,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,6,7,8,4'-pentamethoxyflavone",,,68077,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,,,"ABCG2,RAPGEF4,TDP1,ABCB1,CYP3A4,ALDH1A1","ABCG2,TNKS,ABCC1,ABCB1,CYP1B1","ABCG2,RAPGEF4,TDP1,TNKS,ABCC1,CYP3A4,ABCB1,CYP1B1,ALDH1A1"
7917,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,7,4'-trimethoxyflavone",,,79730,Exist,++,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3OC)OC,,,ABCB1,"ABCG2,MAOA,TNKS,AR,ABCB1,KCND3,MAOB,CYP1B1","ABCG2,TNKS,MAOA,AR,ABCB1,KCND3,MAOB,CYP1B1"
7918,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,7,8,3',4'-pentamethoxyflavone",,,632135,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC,,,,"ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1","ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1"
7919,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,"5,7,8,4'-tetramethoxyflavone",,,629964,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC,,,,"ABCG2,CYP1B1,ABCB1","ABCG2,CYP1B1,ABCB1"
7920,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,7-hydroxycoumarin,,,5281426,Exist,--,C1=CC(=CC2=C1C=CC(=O)O2)O,,,"AKR1B1,CA12,KLK7,ERAP1,CA9","XDH,ERAP1,CA9,CA12","AKR1B1,CA9,CA12,KLK7,ERAP1,XDH"
7921,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,alexandrin,,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"PTGS1,NCOA1,NCOA2,PGR","PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1",,"NCOA1,PTGS1,PRKAG1,GSK3B,PRKAA1,PGR,PRKAB2,PRKAA2,PRKAG2,NCOA2,PRKAG3,POLB,PRKAB1"
7922,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,cadinene,,,3032853,,++,CC1CCC(C2C1C=CC(C2)C)C(C)C,,"CHRM3,ADRA1A,NCOA2,CHRM1,RXRA,CHRM2,GABRA1",,,"CHRM3,ADRA1A,NCOA2,CHRM1,RXRA,CHRM2,GABRA1"
7923,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,caryophyllene oxide,,,1742210,Exist,++,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,,"CHRM3,ACHE,CHRM2,NCOA2,CHRM1,GABRA1",,,"CHRM3,ACHE,NCOA2,CHRM1,CHRM2,GABRA1"
7924,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,citral,,,638011,Exist,+-,CC(=CCCC(=CC=O)C)C,,"NFKBIA,RELA,CYP2B6",,,"NFKBIA,RELA,CYP2B6"
7925,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,daucosterin,,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,PGR,"PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1",,"PRKAG1,GSK3B,PRKAA1,PGR,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1"
7926,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,daucosterol,,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"NCOA2,PGR","PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1",,"PRKAG1,GSK3B,PRKAA1,PGR,PRKAB2,PRKAA2,PRKAG2,NCOA2,PRKAG3,POLB,PRKAB1"
7927,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,dichrin A,,,5281426,Exist,--,C1=CC(=CC2=C1C=CC(=O)O2)O,,,"AKR1B1,CA12,KLK7,ERAP1,CA9","XDH,ERAP1,CA9,CA12","AKR1B1,CA9,CA12,KLK7,ERAP1,XDH"
7928,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,dipentene,,,22311,Exist,++,CC1=CCC(CC1)C(=C)C,,,"AR,NFE2L2",,"AR,NFE2L2"
7929,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,eleutheroside A,,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,,"PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1",,"PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1"
7930,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,geraniol,,,637566,Exist,+-,CC(=CCCC(=CCO)C)C,,"BAK1,CCND1,CYP2B6,PGR","ALOX15,CYP3A4,ESR1",SQLE,"CCND1,CYP2B6,CYP3A4,PGR,ESR1,ALOX15,SQLE,BAK1"
7931,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,glycine,,,750,Exist,++,C(C(=O)O)N,,,"GRIN1,SLC6A9,GRIN2B,CYP2D6,GRIN2C,CYP3A4,GRIN2A,OR51E2,CYP2C19,CYP2C9,CYP1A2",,"GRIN1,SLC6A9,GRIN2B,CYP2D6,GRIN2C,CYP3A4,GRIN2A,OR51E2,CYP2C19,CYP2C9,CYP1A2"
7932,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,limonene,,,22311,Exist,++,CC1=CCC(CC1)C(=C)C,,,"AR,NFE2L2",,"AR,NFE2L2"
7933,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,linalool oxide,,,NO,,,,,,,,
7934,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,linalool oxide,,,NO,,,,,,,,
7935,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,linalool,,,6549,Exist,+-,CC(=CCCC(C)(C=C)O)C,,"GABRA1,CHRM2,CHRM1,CHRM3",SENP8,,"CHRM3,SENP8,CHRM1,CHRM2,GABRA1"
7936,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,lycopene,,,446925,Exist,+-,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,,,"AR,GMNN,ESR1",,"AR,GMNN,ESR1"
7937,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,methyl anthranilate,,,8635,Exist,++,COC(=O)C1=CC=CC=C1N,,,"GNAI1,RGS12",,"GNAI1,RGS12"
7938,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,methyl o-aminobenzoate,,,8635,Exist,++,COC(=O)C1=CC=CC=C1N,,,"GNAI1,RGS12",,"GNAI1,RGS12"
7939,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,naringin,,,442428,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,,"RASGRF2,RAF1,F7","UBE2N,HPSE,CYP19A1,SLCO1A2","UBE2N,CYP19A1","CYP19A1,SLCO1A2,F7,UBE2N,RASGRF2,RAF1,HPSE"
7940,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,neohesperidin,,,442439,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,,"PTGS1,NCOA2",,CYP19A1,"PTGS1,CYP19A1,NCOA2"
7941,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,niacin,,,938,Exist,++,C1=CC(=CN=C1)C(=O)O,,,"HCAR3,APP,HCAR1,CYP2D6,CYP3A4,HCAR2,CYP2C19,CYP2C9,TRHR,CYP1A2","SIRT2,KMO","HCAR3,APP,HCAR1,CYP2D6,CYP3A4,HCAR2,CYP2C19,CYP2C9,KMO,SIRT2,TRHR,CYP1A2"
7942,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,nicotinic acid,,,938,Exist,++,C1=CC(=CN=C1)C(=O)O,,"HP,APOB,PTGS1,PPARGC1A,LPL","HCAR3,APP,HCAR1,CYP2D6,CYP3A4,HCAR2,CYP2C19,CYP2C9,TRHR,CYP1A2","SIRT2,KMO","HCAR3,APOB,APP,HCAR1,LPL,CYP2D6,CYP3A4,CYP2C19,CYP2C9,KMO,SIRT2,TRHR,CYP1A2,HP,PTGS1,PPARGC1A,HCAR2"
7943,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,nobiletin,,,72344,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,,"CASP9,PTGS1,AR,PRSS1,EPHB2,GSK3B,F7,TIMP1,BCL2,PPARG,NCOA2,TP53,CD163,ESR1,CHEK1,MAPK8,ESR2","ABCG2,DRD3,KCNMB4,TDP1,KCNMA1,MAP3K3,LRRC26,KCNMB2,ABCB1,CYP3A4,KCNMB1","ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1","KCNMA1,AR,GSK3B,CYP3A4,TP53,ESR1,MAPK8,PTGS1,EPHB2,ABCC1,KCNMB2,BCL2,PPARG,NCOA2,CD163,CYP1A1,KCNMB1,DRD3,TDP1,KCNMB4,CASP9,PRSS1,LRRC26,F7,CYP1B1,CHEK1,ESR2,ABCG2,MAP3K3,ABCB1,TIMP1"
7944,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,nonacosane,,,12409,Exist,++,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,,,SLC22A1,SLC22A1
7945,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,poncirin,,,442456,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,,,,CYP19A1,CYP19A1
7946,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,putrescine,,,1045,Exist,++,C(CCN)CN,,"NFKB1,AMD1,RELA,OXTR","AMD1,KCNJ4","CA3,CA6,CA5B,CA5A","AMD1,KCNJ4,CA3,RELA,NFKB1,CA6,OXTR,CA5B,CA5A"
7947,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,pyrocatechol,,,289,Exist,-+,C1=CC=C(C(=C1)O)O,,,"HSP90AA1,MPHOSPH8,CA4,NFE2L2,SMAD2,PIK3CA,NTMT1,ESR1,POLK,SMAD3,CA5B,GLS,MMP9,POLI,EGFR,CA12,NR1I3,CA1,MTOR,GLI3,HPGD,CA2,FEN1,NR3C1,CYP19A1,HSP90AB1,HIF1A,ESRRA,CA14,ALDH1A1,FYN,ESR2,L3MBTL1,CA3,NR1I2,AHR,ALOX15,POLB,RORC","CA2,IDO1,CA12,CA5B","HSP90AA1,MPHOSPH8,CA4,NFE2L2,SMAD2,PIK3CA,NTMT1,ESR1,POLK,SMAD3,CA5B,GLS,MMP9,POLI,EGFR,IDO1,CA12,NR1I3,CA1,MTOR,GLI3,HPGD,CA2,FEN1,NR3C1,CYP19A1,HSP90AB1,HIF1A,ESRRA,CA14,ALDH1A1,FYN,ESR2,L3MBTL1,CA3,NR1I2,AHR,ALOX15,POLB,RORC"
7948,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,sinensetin,,,145659,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC,,"NCOA1,PTGS1,AR,PRSS1,ACHE,F7,NCOA2,CHEK1,ESR2","ABCG2,KMT2A,ABCB1,MEN1","ABCG2,CYP1A1,CYP1B1,ABCB1","NCOA1,ACHE,AR,PRSS1,F7,CYP1B1,CHEK1,MEN1,ESR2,ABCG2,PTGS1,KMT2A,ABCB1,NCOA2,CYP1A1"
7949,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,stachydrine,,,115244,Exist,++,C[N+]1(CCCC1C(=O)[O-])C,,GABRA1,,,GABRA1
7950,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,strumaroside,,,NO,,,,,,,,
7951,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,tangeretin,,,68077,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,,"PTGS1,AR,PRSS1,ACHE,CHEK1,F7,EIF6,NCOA2,CYP1A1,ESR2","ABCG2,RAPGEF4,TDP1,ABCB1,CYP3A4,ALDH1A1","ABCG2,TNKS,ABCC1,ABCB1,CYP1B1","RAPGEF4,TDP1,TNKS,ACHE,AR,PRSS1,CYP3A4,F7,EIF6,CYP1B1,CHEK1,ALDH1A1,ESR2,ABCG2,PTGS1,ABCC1,ABCB1,NCOA2,CYP1A1"
7952,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,tangeretin,,,68077,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,,"PTGS1,AR,PRSS1,ACHE,CHEK1,F7,EIF6,NCOA2,CYP1A1,ESR2","ABCG2,RAPGEF4,TDP1,ABCB1,CYP3A4,ALDH1A1","ABCG2,TNKS,ABCC1,ABCB1,CYP1B1","RAPGEF4,TDP1,TNKS,ACHE,AR,PRSS1,CYP3A4,F7,EIF6,CYP1B1,CHEK1,ALDH1A1,ESR2,ABCG2,PTGS1,ABCC1,ABCB1,NCOA2,CYP1A1"
7953,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,umbelliferone,,,5281426,Exist,--,C1=CC(=CC2=C1C=CC(=O)O2)O,,,"AKR1B1,CA12,KLK7,ERAP1,CA9","XDH,ERAP1,CA9,CA12","AKR1B1,CA9,CA12,KLK7,ERAP1,XDH"
7954,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,umbelliferone,,,5281426,Exist,--,C1=CC(=CC2=C1C=CC(=O)O2)O,,,"AKR1B1,CA12,KLK7,ERAP1,CA9","XDH,ERAP1,CA9,CA12","AKR1B1,CA9,CA12,KLK7,ERAP1,XDH"
7955,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,umbelliferone,,,5281426,Exist,--,C1=CC(=CC2=C1C=CC(=O)O2)O,,,"AKR1B1,CA12,KLK7,ERAP1,CA9","XDH,ERAP1,CA9,CA12","AKR1B1,CA9,CA12,KLK7,ERAP1,XDH"
7956,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,alpha-pinene,,,6654,Exist,++,CC1=CCC2CC1C2(C)C,,,,,
7957,Chemistry,ªØÈŸ∫Ï,ªØÈŸ∫Ï,beta-sitosterol-3-O-beta-D-glucopyranoside,,,NO,,,,,,,,
62,TCMID,∞Îœƒ,∞Îœƒ,(s)-serine,,,5951,Exist,-+,C(C(C(=O)O)N)O,,,,SLC1A1,SLC1A1
63,TCMID,∞Îœƒ,∞Îœƒ,(s)-tyrosine,,,6057,Exist,--,C1=CC(=CC=C1CC(C(=O)O)N)O,,,"CA2,CA4,CA3,CA7,CA12,CA14,CA6,CA1,CA5B,CA9,CA5A","TH,PPARG,YARS1,CSK","TH,CA2,CA4,YARS1,CA7,CA14,CA5B,CA5A,CA3,CA12,CSK,CA6,CA1,PPARG,CA9"
64,TCMID,∞Îœƒ,∞Îœƒ,"1,5-pentadiol",,,NO,,,,,,,,
65,TCMID,∞Îœƒ,∞Îœƒ,"1-o-beta-d-glucopyranosyl-(2s,3r,4 e,11 e)-2-(2'r-hydroxyhexadecenoylamino)-4,11-octa-decadiene-1,3-diol",,,NO,,,,,,,,
66,TCMID,∞Îœƒ,∞Îœƒ,1-octene,,,8125,Exist,++,CCCCCCC=C,,,"GLI3,ESR1",,"GLI3,ESR1"
67,TCMID,∞Îœƒ,∞Îœƒ,"2'-(o,m-dihydroxybenzyl)sweroside",,,NO,,,,,,,,
68,TCMID,∞Îœƒ,∞Îœƒ,"24-methylcholesta-5,7-dien-3belta-ol",,,NO,,,,,,,,
69,TCMID,∞Îœƒ,∞Îœƒ,"3,4-dihydroxybenzoicacid",,,72,Exist,-+,C1=CC(=C(C=C1C(=O)O)O)O,,,"GAA,PSMB5,CA2,CA4,CA7,CA12,CA6,GFER,CA1,GALR3,CA14,POLB,CA9","CA2,CA4,CA7,CA12,CA6,CA1,CA14,CA9","GAA,PSMB5,CA2,CA4,CA7,CA12,CA6,GFER,CA1,GALR3,CA14,POLB,CA9"
70,TCMID,∞Îœƒ,∞Îœƒ,3-methyl eicosane,,,NO,,,,,,,,
71,TCMID,∞Îœƒ,∞Îœƒ,9-heptadecanol,,,136435,,+-,CCCCCCCCC(CCCCCCCC)O,,,,,
72,TCMID,∞Îœƒ,∞Îœƒ,beta-aminobutyric acid,,,10932,Exist,++,CC(CC(=O)O)N,,,,,
73,TCMID,∞Îœƒ,∞Îœƒ,beta-sitosterol-3-o-beta-d-gluco-side,,,NO,,,,,,,,
74,TCMID,∞Îœƒ,∞Îœƒ,beta-sitosterol-3-o-beta-d-xylopyranoside,,,NO,,,,,,,,
75,TCMID,∞Îœƒ,∞Îœƒ,bis(4-hydroxybenzyl)ether,,,NO,,,,,,,,
76,TCMID,∞Îœƒ,∞Îœƒ,bis(4-hydroxybenzyl)ether,,,NO,,,,,,,,
77,TCMID,∞Îœƒ,∞Îœƒ,choline,,,305,Exist,+-,C[N+](C)(C)CCO,,,"CHRFAM7A,CHRNA7",,"CHRFAM7A,CHRNA7"
78,TCMID,∞Îœƒ,∞Îœƒ,chrysanthemaxanthin,,,21160900,,+-,CC1=CC(CC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C2C=C3C(CC(CC3(O2)C)O)(C)C)C)C)(C)C)O,,,,,
79,TCMID,∞Îœƒ,∞Îœƒ,coniine,,,441072,Exist,++,CCCC1CCCCN1,,,,,
80,TCMID,∞Îœƒ,∞Îœƒ,conimine,,,101686,,+-,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)NC)C)CN1,,,,,
